Word;Seq_num;Word Count;Word Proportion;Average Proportion;Std Dev;Doc Count;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables;Source
SCOOPFUL;67050;4;1.5656001164044664e-10;3.685518374301668e-11;2.0637756193859194e-08;4;0;0;0;0;0;0;0;0;2;12of12inf
SCOOPFULS;67051;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOOPING;67052;149;5.8318604336066376e-09;8.025081456304983e-09;1.5424185975917722e-06;91;0;0;0;0;0;0;0;0;2;12of12inf
SCOOPS;67053;492;1.925688143177494e-08;9.858036622729666e-09;1.1412191777015207e-06;301;0;0;0;0;0;0;0;0;1;12of12inf
SCOOT;67054;397;1.553858115531433e-08;1.719608028705559e-08;5.282992984963263e-06;95;0;0;0;0;0;0;0;0;1;12of12inf
SCOOTED;67055;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOOTER;67056;4688;1.8348833364260348e-07;3.4502532975470875e-07;2.7902096186148603e-05;971;0;0;0;0;0;0;0;0;2;12of12inf
SCOOTERS;67057;6893;2.697920400593997e-07;4.030389539304527e-07;2.1978791925693518e-05;1739;0;0;0;0;0;0;0;0;2;12of12inf
SCOOTING;67058;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOOTS;67059;1;3.914000291011166e-11;3.134589205604156e-11;3.468656307198486e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
SCOPE;67060;1727084;6.75980727860073e-05;5.169321846367002e-05;0.0001024644090132316;486989;0;0;0;0;0;0;0;0;1;12of12inf
SCOPED;67061;2582;1.0105948751390832e-07;6.944218430848915e-08;2.5195923709687245e-06;1716;0;0;0;0;0;0;0;0;1;12of12inf
SCOPES;67062;6421;2.51317958685827e-07;2.0605368666356868e-07;6.16244369124187e-06;4270;0;0;0;0;0;0;0;0;2;12of12inf
SCOPING;67063;6634;2.596547793056808e-07;1.9492040080182378e-07;5.8633854730817215e-06;3606;0;0;0;0;0;0;0;0;2;12of12inf
SCORBUTIC;67064;2;7.828000582022332e-11;1.2790341215441603e-11;1.0017598847424617e-08;2;0;0;0;0;0;0;0;0;3;12of12inf
SCORCH;67065;47;1.8395801367752481e-09;9.772208628381195e-10;2.2864051492844295e-07;32;0;0;0;0;0;0;0;0;1;12of12inf
SCORCHED;67066;144;5.63616041905608e-09;7.154176645287671e-09;1.8797059300781929e-06;38;0;0;0;0;0;0;0;0;1;12of12inf
SCORCHER;67067;112;4.383680325932506e-09;6.053942822128714e-09;2.6009457927020523e-06;13;0;0;0;0;0;0;0;0;2;12of12inf
SCORCHERS;67068;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCORCHES;67069;2;7.828000582022332e-11;1.0512139536694527e-10;8.225428334047475e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
SCORCHING;67070;72;2.81808020952804e-09;2.2071245426584308e-09;4.3347880040167253e-07;59;0;0;0;0;0;0;0;0;2;12of12inf
SCORE;67071;115348;4.5147210556755604e-06;2.449550545628144e-06;3.0102992145831834e-05;30787;0;0;0;0;0;0;0;0;1;12of12inf
SCOREBOARD;67072;804;3.1468562339729776e-08;3.823256233038224e-08;4.547749749236761e-06;369;0;0;0;0;0;0;0;0;2;12of12inf
SCOREBOARDS;67073;913;3.573482265693195e-08;3.7731558876831336e-08;4.260366349565565e-06;383;0;0;0;0;0;0;0;0;3;12of12inf
SCORECARD;67074;12757;4.993090171242945e-07;2.2905110850284405e-07;8.357231809118094e-06;4233;0;0;0;0;0;0;0;0;2;12of12inf
SCORECARDING;67075;211;8.258540614033561e-09;4.60148559570293e-09;8.853869900476285e-07;80;0;0;0;0;0;0;0;0;3;10K_2018
SCORECARDS;67076;3266;1.278312495044247e-07;6.229318982785597e-08;3.351021316126274e-06;1789;0;0;0;0;0;0;0;0;3;12of12inf
SCORED;67077;5051;1.9769615469897402e-07;1.2859279583206086e-07;4.290141283990201e-06;3011;0;0;0;0;0;0;0;0;1;12of12inf
SCOREKEEPER;67078;7;2.7398002037078165e-10;3.0973489980325854e-10;1.6490247235361126e-07;7;0;0;0;0;0;0;0;0;3;12of12inf
SCOREKEEPERS;67079;11;4.305400320112283e-10;1.1203253540902948e-09;4.912032806887735e-07;11;0;0;0;0;0;0;0;0;4;12of12inf
SCORELESS;67080;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCORER;67081;74;2.8963602153482632e-09;1.6664196819779046e-09;4.526378843476202e-07;44;0;0;0;0;0;0;0;0;2;12of12inf
SCORERS;67082;120;4.6968003492134e-09;3.1708942958259942e-09;5.967460270859771e-07;66;0;0;0;0;0;0;0;0;2;12of12inf
SCORES;67083;83760;3.2783666437509528e-06;1.8754870477836332e-06;2.2301075068504464e-05;30906;0;0;0;0;0;0;0;0;1;12of12inf
SCORING;67084;32428;1.2692320143691011e-06;9.205309680430629e-07;2.3501242442289393e-05;14185;0;0;0;0;0;0;0;0;2;12of12inf
SCORN;67085;84;3.2877602444493798e-09;1.4896165574280505e-09;2.5856886866621856e-07;65;0;0;0;0;0;0;0;0;1;12of12inf
SCORNED;67086;22;8.610800640224566e-10;9.751447948325588e-10;3.4733172570406076e-07;11;0;0;0;0;0;0;0;0;1;12of12inf
SCORNER;67087;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCORNERS;67088;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCORNFUL;67089;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCORNFULLY;67090;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCORNING;67091;1;3.914000291011166e-11;8.689940365579351e-12;9.616065927986863e-09;1;0;0;0;0;0;0;0;0;2;12of12inf
SCORNS;67092;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCORPION;67093;3605;1.4109971049095254e-07;1.2619342247526446e-07;1.201635601813075e-05;749;0;0;0;0;0;0;0;0;3;12of12inf
SCORPIONS;67094;117;4.579380340483065e-09;3.79691733069101e-09;8.47042747207539e-07;46;0;0;0;0;0;0;0;0;2;12of12inf
SCOTCH;67095;2633;1.0305562766232401e-07;1.030802379594874e-07;6.561065181339939e-06;989;0;0;0;0;0;0;0;0;1;12of12inf
SCOTCHED;67096;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCOTCHES;67097;4;1.5656001164044664e-10;3.3998172512025245e-10;2.3612241333389111e-07;4;0;0;0;0;0;0;0;0;2;12of12inf
SCOTCHING;67098;1;3.914000291011166e-11;3.207598294328557e-11;3.549446298956879e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
SCOUNDREL;67099;8;3.131200232808933e-10;1.3715508109593053e-10;8.521191295169172e-08;5;0;0;0;0;0;0;0;0;2;12of12inf
SCOUNDRELS;67100;23;9.002200669325682e-10;1.1046367592803924e-09;3.705982858651844e-07;20;0;0;0;0;0;0;0;0;2;12of12inf
SCOUR;67101;913;3.573482265693195e-08;3.615326121773128e-08;1.0371242023702387e-05;351;0;0;0;0;0;0;0;0;1;12of12inf
SCOURED;67102;154;6.027560448157196e-09;6.0010367472798e-09;1.178750514601202e-06;89;0;0;0;0;0;0;0;0;1;12of12inf
SCOURER;67103;1;3.914000291011166e-11;3.367647528808457e-10;3.7265526916058616e-07;1;0;0;0;0;0;0;0;0;2;12of12inf
SCOURERS;67104;18;7.0452005238201e-10;5.391956453270606e-10;1.8069405393139086e-07;16;0;0;0;0;0;0;0;0;2;12of12inf
SCOURGE;67105;88;3.4443202560898265e-09;4.583474807285774e-09;7.127609681868619e-07;79;0;0;0;0;0;0;0;0;1;12of12inf
SCOURGED;67106;1;3.914000291011166e-11;1.1944457821825785e-11;1.3217431772453546e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
SCOURGES;67107;4;1.5656001164044664e-10;4.121108859816357e-10;2.482705346714612e-07;4;0;0;0;0;0;0;0;0;2;12of12inf
SCOURGING;67108;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOURING;67109;619;2.422766180135912e-08;1.5380564083119936e-08;1.7633563305577046e-06;319;0;0;0;0;0;0;0;0;2;12of12inf
SCOURS;67110;931;3.643934270931396e-08;3.210816434919234e-08;3.634901852671985e-06;184;0;0;0;0;0;0;0;0;1;12of12inf
SCOUT;67111;8633;3.37895645122994e-07;2.890454047267775e-07;1.5006759538285887e-05;2452;0;0;0;0;0;0;0;0;1;12of12inf
SCOUTED;67112;782;3.0607482275707324e-08;1.707716878749956e-08;6.523877162090099e-06;88;0;0;0;0;0;0;0;0;2;12of12inf
SCOUTING;67113;1206;4.7202843509594664e-08;6.461796176116806e-08;4.9210789374258665e-06;713;0;0;0;0;0;0;0;0;2;12of12inf
SCOUTINGS;67114;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOUTMASTER;67115;26;1.0176400756629032e-09;7.743339452295823e-10;4.1441562505528355e-07;12;0;0;0;0;0;0;0;0;3;12of12inf
SCOUTMASTERS;67116;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCOUTS;67117;2549;9.976786741787463e-08;9.79635787580495e-08;5.561901645564239e-06;1834;0;0;0;0;0;0;0;0;1;12of12inf
SCOW;67118;20;7.828000582022332e-10;3.707512972260862e-10;1.293337097764705e-07;13;0;0;0;0;0;0;0;0;1;12of12inf
SCOWL;67119;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCOWLED;67120;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCOWLING;67121;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCOWLS;67122;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCOWS;67123;178;6.966920517999876e-09;3.699891379743994e-09;6.482047171507269e-07;54;0;0;0;0;0;0;0;0;1;12of12inf
SCRABBLE;67124;470;1.839580136775248e-08;2.5713588311963345e-08;4.688005203897769e-06;165;0;0;0;0;0;0;0;0;2;12of12inf
SCRABBLED;67125;1;3.914000291011166e-11;2.2078904664649364e-11;2.4431951652276992e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
SCRABBLER;67126;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRABBLERS;67127;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRABBLES;67128;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRABBLING;67129;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAG;67130;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRAGGIER;67131;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGGIEST;67132;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGGLIER;67133;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGGLIEST;67134;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGGLY;67135;1;3.914000291011166e-11;1.5188486195061202e-11;1.6807190665719785e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGGY;67136;4;1.5656001164044664e-10;3.802242121832406e-11;2.9767802164786437e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
SCRAGS;67137;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRAM;67138;137;5.362180398685298e-09;5.404216287190896e-09;1.7857639581381304e-06;62;0;0;0;0;0;0;0;0;1;12of12inf
SCRAMBLE;67139;575;2.2505501673314205e-08;2.7764017799649804e-08;2.6988154454207127e-06;419;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMBLED;67140;815;3.189910237174101e-08;2.652998661218286e-08;1.5629447011173566e-06;627;0;0;0;0;0;0;0;0;1;12of12inf
SCRAMBLER;67141;598;2.3405721740246774e-08;2.5922376987812145e-08;4.037208951777437e-06;145;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMBLERS;67142;103;4.031420299741502e-09;3.699476223376959e-09;1.3084972721379172e-06;42;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMBLES;67143;97;3.796580282280831e-09;2.5376725265393603e-09;4.359390064723729e-07;76;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMBLING;67144;2088;8.172432607631316e-08;9.207007500628586e-08;7.906924068051177e-06;1054;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMMED;67145;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRAMMING;67146;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAMS;67147;4;1.5656001164044664e-10;2.0728970094472168e-11;1.1856409616764126e-08;4;0;0;0;0;0;0;0;0;1;12of12inf
SCRAP;67148;127948;5.0078850923429675e-06;5.181905085654397e-06;8.656143116409347e-05;28129;0;0;0;0;0;0;0;0;1;12of12inf
SCRAPBOOK;67149;276;1.080264080319082e-08;1.114630944907927e-08;2.6317424993449764e-06;104;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPBOOKING;67150;349;1.365986101562897e-08;1.1605000543845783e-08;1.5131575846537032e-06;140;0;0;0;0;0;0;0;0;3;10K_2018
SCRAPBOOKS;67151;220;8.610800640224567e-09;8.185766672727584e-09;9.8043050347941e-07;132;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPE;67152;549;2.1487861597651303e-08;2.238998489383143e-08;1.8319797796807267e-06;413;0;0;0;0;0;0;0;0;1;12of12inf
SCRAPED;67153;291;1.1389740846842493e-08;8.087177826871753e-09;8.368295994314162e-07;226;0;0;0;0;0;0;0;0;1;12of12inf
SCRAPER;67154;547;2.140958159183108e-08;1.4199932689132663e-08;1.3017515477307466e-06;345;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPERS;67155;1572;6.152808457469553e-08;4.576618781074841e-08;2.420912740313569e-06;852;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPES;67156;296;1.1585440861393053e-08;1.1118607951216363e-08;1.5800613103628818e-06;182;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPHEAP;67157;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPHEAPS;67158;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPING;67159;1391;5.4443744047965324e-08;3.7451700731934736e-08;1.8773231311546417e-06;1086;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPAGE;67160;391;1.5303741137853662e-08;1.346624222063655e-08;1.232907992882072e-06;269;0;0;0;0;0;0;0;0;2;10K_2018
SCRAPPED;67161;9636;3.77153068041836e-07;3.3443963656179897e-07;8.091456386728372e-06;5801;0;0;0;0;0;0;0;0;1;12of12inf
SCRAPPER;67162;44;1.7221601280449133e-09;1.5873842915181288e-09;7.018000117661158e-07;16;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPERS;67163;31;1.2133400902134617e-09;2.717218728025541e-10;8.035430256973407e-08;21;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPIER;67164;1;3.914000291011166e-11;9.065779972869425e-12;1.0031960432437711e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPIEST;67165;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPING;67166;7675;3.00399522335107e-07;2.558226675606161e-07;1.380447358987947e-05;2828;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPPY;67167;31;1.2133400902134617e-09;5.761214387689892e-10;1.388484631410073e-07;29;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPS;67168;934;3.655676271804429e-08;3.869164287134093e-08;2.8850536114140857e-06;657;0;0;0;0;0;0;0;0;1;12of12inf
SCRAPYARD;67169;17;6.653800494718983e-10;3.8037199856894985e-10;1.4199588551104656e-07;13;0;0;0;0;0;0;0;0;2;12of12inf
SCRAPYARDS;67170;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRATCH;67171;9434;3.6924678745399345e-07;3.8372453798795656e-07;1.9076834205123095e-05;4362;0;0;0;0;0;0;0;0;1;12of12inf
SCRATCHED;67172;443;1.7339021289179468e-08;1.1208258581102543e-08;1.0016829395310356e-06;345;0;0;0;0;0;0;0;0;1;12of12inf
SCRATCHES;67173;1187;4.645918345430254e-08;3.648422700149609e-08;2.294166932533657e-06;792;0;0;0;0;0;0;0;0;2;12of12inf
SCRATCHIER;67174;9;3.52260026191005e-10;1.2991761358163083e-09;5.695763580676679e-07;8;0;0;0;0;0;0;0;0;2;12of12inf
SCRATCHIEST;67175;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRATCHILY;67176;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCRATCHINESS;67177;1;3.914000291011166e-11;1.7697956955098188e-11;1.958410687661281e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
SCRATCHINESSES;67178;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
SCRATCHING;67179;577;2.258378167913443e-08;1.6258039224073475e-08;1.1732196930385483e-06;423;0;0;0;0;0;0;0;0;2;12of12inf
SCRATCHY;67180;15;5.87100043651675e-10;2.9301006583401383e-10;1.0202244831805833e-07;14;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWL;67181;4;1.5656001164044664e-10;6.702750145801785e-11;4.533323795723691e-08;3;0;0;0;0;0;0;0;0;1;12of12inf
SCRAWLED;67182;1;3.914000291011166e-11;2.1274247160133656e-11;2.354153822164851e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
SCRAWLIER;67183;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWLIEST;67184;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWLING;67185;2;7.828000582022332e-11;4.7662649761725266e-11;3.994893326375841e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWLS;67186;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRAWLY;67187;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWNIER;67188;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWNIEST;67189;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRAWNINESS;67190;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCRAWNINESSES;67191;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
SCRAWNY;67192;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREAM;67193;871;3.409094253470726e-08;3.4235519991406754e-08;6.539944719244489e-06;218;0;0;0;0;0;0;0;0;1;12of12inf
SCREAMED;67194;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCREAMER;67195;33;1.2916200960336848e-09;1.6344160942194491e-09;4.89592149874326e-07;29;0;0;0;0;0;0;0;0;2;12of12inf
SCREAMERS;67196;20;7.828000582022332e-10;5.366228985963074e-10;1.8968797741950121e-07;17;0;0;0;0;0;0;0;0;2;12of12inf
SCREAMING;67197;698;2.731972203125794e-08;3.814765735000851e-08;5.502672826545022e-06;185;0;0;0;0;0;0;0;0;2;12of12inf
SCREAMS;67198;14;5.479600407415633e-10;6.929114849786157e-10;3.3742459127756374e-07;7;0;0;0;0;0;0;0;0;1;12of12inf
SCREE;67199;127;4.9707803695841815e-09;4.329616810829566e-09;5.875206255428969e-07;108;0;0;0;0;0;0;0;0;1;12of12inf
SCREECH;67200;27;1.0567800785730149e-09;1.0401212601884023e-09;2.4566459800585913e-07;24;0;0;0;0;0;0;0;0;1;12of12inf
SCREECHED;67201;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCREECHES;67202;1;3.914000291011166e-11;3.006828150721836e-11;3.3272791889338047e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
SCREECHIER;67203;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREECHIEST;67204;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREECHING;67205;13;5.088200378314516e-10;5.560388579226078e-10;1.838148046423631e-07;12;0;0;0;0;0;0;0;0;2;12of12inf
SCREECHY;67206;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREEN;67207;241843;9.465735723790135e-06;6.071238922106241e-06;5.886513149964868e-05;69665;0;0;0;0;0;0;0;0;1;12of12inf
SCREENED;67208;16146;6.31954486986663e-07;4.315475719471779e-07;7.537088659815393e-06;10147;0;0;0;0;0;0;0;0;1;12of12inf
SCREENER;67209;1151;4.505014334953853e-08;5.875514577827073e-08;9.29057337578072e-06;417;0;0;0;0;0;0;0;0;2;10K_2010
SCREENERS;67210;1092;4.274088317784194e-08;4.3081349271341965e-08;3.7374631406858535e-06;623;0;0;0;0;0;0;0;0;2;10K_2010
SCREENING;67211;192075;7.5178160589596975e-06;5.563093090059109e-06;6.556023307764855e-05;55507;0;0;0;0;0;0;0;0;2;12of12inf
SCREENINGS;67212;6772;2.6505609970727617e-07;1.9370541338975865e-07;7.725041322600648e-06;3906;0;0;0;0;0;0;0;0;2;12of12inf
SCREENPLAY;67213;4799;1.8783287396562587e-07;3.5984164609630967e-07;2.014840888936396e-05;1194;0;0;0;0;0;0;0;0;2;12of12inf
SCREENPLAYS;67214;3017;1.1808538877980689e-07;2.7061809120972423e-07;1.7186524607054437e-05;1055;0;0;0;0;0;0;0;0;2;12of12inf
SCREENS;67215;84781;3.318328586722177e-06;2.847786908418477e-06;5.737459113174924e-05;25395;0;0;0;0;0;0;0;0;1;12of12inf
SCREENWRITER;67216;197;7.710580573291998e-09;1.4290250377629808e-08;2.3372502722400835e-06;135;0;0;0;0;0;0;0;0;3;12of12inf
SCREENWRITERS;67217;448;1.7534721303730025e-08;2.9051407368087025e-08;2.8451735243520603e-06;297;0;0;0;0;0;0;0;0;3;12of12inf
SCREENWRITING;67218;90;3.52260026191005e-09;6.4338536313644236e-09;1.282173614093371e-06;64;0;0;0;0;0;0;0;0;3;12of12inf
SCREENWRITINGS;67219;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCREES;67220;2;7.828000582022332e-11;1.1200396715757831e-11;1.2394072767742671e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
SCREW;67221;15624;6.115234054675846e-07;5.321909523772722e-07;1.845412913943949e-05;4718;0;0;0;0;0;0;0;0;1;12of12inf
SCREWBALL;67222;4;1.5656001164044664e-10;2.0500157537335124e-11;2.2684950427733895e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
SCREWBALLS;67223;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREWDRIVER;67224;1272;4.978608370166204e-08;7.677742790883259e-08;1.914166874639762e-05;247;0;0;0;0;0;0;0;0;3;12of12inf
SCREWDRIVERS;67225;463;1.81218213473817e-08;2.0153330206284486e-08;2.660748758768736e-06;265;0;0;0;0;0;0;0;0;3;12of12inf
SCREWED;67226;393;1.5382021143673882e-08;8.77856906937157e-09;8.565300226224844e-07;236;0;0;0;0;0;0;0;0;1;12of12inf
SCREWIER;67227;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREWIEST;67228;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREWINESS;67229;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCREWINESSES;67230;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
SCREWING;67231;104;4.070560302651613e-09;1.884855622515917e-09;2.4828066580834856e-07;99;0;0;0;0;0;0;0;0;2;12of12inf
SCREWS;67232;8653;3.386784451811962e-07;2.8502831546937154e-07;1.1739404584405124e-05;3536;0;0;0;0;0;0;0;0;1;12of12inf
SCREWWORM;67233;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREWWORMS;67234;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCREWY;67235;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBAL;67236;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBBLE;67237;25;9.785000727527915e-10;4.5123297851272765e-10;1.6679504290293273e-07;16;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBBLED;67238;2;7.828000582022332e-11;5.2594219651993945e-11;4.144578550726502e-08;2;0;0;0;0;0;0;0;0;1;12of12inf
SCRIBBLER;67239;3;1.17420008730335e-10;3.6501266248153054e-10;2.331995509931159e-07;3;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBBLERS;67240;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBBLES;67241;17;6.653800494718983e-10;7.503134802037725e-10;4.353635405537728e-07;7;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBBLING;67242;7;2.7398002037078165e-10;1.4729793300601431e-10;6.376741588128299e-08;7;0;0;0;0;0;0;0;0;2;12of12inf
SCRIBE;67243;1254;4.908156364928003e-08;4.1040323210517356e-08;6.335746527348409e-06;454;0;0;0;0;0;0;0;0;1;12of12inf
SCRIBES;67244;370;1.4481801076741315e-08;1.8686265548833755e-08;3.1156544538065854e-06;146;0;0;0;0;0;0;0;0;1;12of12inf
SCRIM;67245;150;5.8710004365167495e-09;6.381256239977723e-09;1.1887653812431758e-06;105;0;0;0;0;0;0;0;0;1;12of12inf
SCRIMMAGE;67246;4;1.5656001164044664e-10;3.710696863222945e-10;2.3535359355773163e-07;4;0;0;0;0;0;0;0;0;2;12of12inf
SCRIMMAGED;67247;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIMMAGES;67248;2;7.828000582022332e-11;9.941364880163247e-12;7.791787015525903e-09;2;0;0;0;0;0;0;0;0;3;12of12inf
SCRIMMAGING;67249;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCRIMP;67250;26;1.0176400756629032e-09;2.6393456579009958e-09;8.696983571225414e-07;14;0;0;0;0;0;0;0;0;1;12of12inf
SCRIMPED;67251;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRIMPING;67252;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIMPS;67253;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
SCRIMS;67254;3;1.17420008730335e-10;8.797700997223647e-11;5.818957282809126e-08;3;0;0;0;0;0;0;0;0;1;12of12inf
SCRIMSHAW;67255;3;1.17420008730335e-10;1.426646070709936e-11;1.211928958997196e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
SCRIMSHAWED;67256;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIMSHAWING;67257;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
SCRIMSHAWS;67258;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
SCRIP;67259;27934;1.0933368412910593e-06;6.307212355041759e-07;1.7612978184269757e-05;10648;0;0;0;0;0;0;0;0;1;12of12inf
